location_id,city,state,country,geo_risk_score
8753,Jodhpur,Jharkhand,India,0.447
8754,Fatehpur,Nagaland,India,0.473
8755,Kamarhati,Odisha,India,0.092
8756,Gaya,Telangana,India,0.164
8757,Miryalaguda,Tripura,India,0.028
8758,Bangalore,Sikkim,India,0.109
8759,Junagadh,Kerala,India,0.126
8760,Pali,Arunachal Pradesh,India,0.25
8761,Dhanbad,Assam,India,0.463
8762,Morbi,Chhattisgarh,India,0.314
8763,Maheshtala,West Bengal,India,0.125
8764,Ramagundam,Tripura,India,0.147
8765,Bally,Himachal Pradesh,India,0.306
8766,Anantapur,Tripura,India,0.321
8767,Salem,Karnataka,India,0.362
8768,Yamunanagar,Tripura,India,0.6
8769,Ahmedabad,Uttar Pradesh,India,0.216
8770,Siwan,Assam,India,0.366
8771,Haridwar,Telangana,India,0.059
8772,Gudivada,Odisha,India,0.098
8773,Bilaspur,Manipur,India,0.116
8774,Saharsa,Maharashtra,India,0.462
8775,Ahmednagar,Himachal Pradesh,India,0.262
8776,Mathura,Sikkim,India,0.177
8777,Giridih,Mizoram,India,0.167
8778,Lucknow,Nagaland,India,0.293
8779,Raebareli,Goa,India,0.144
8780,Ongole,West Bengal,India,0.378
8781,Raebareli,Arunachal Pradesh,India,0.562
8782,Rajkot,Meghalaya,India,0.454
8783,Panvel,Assam,India,0.148
8784,Sagar,Telangana,India,0.507
8785,Rampur,Nagaland,India,0.187
8786,Narasaraopet,Uttar Pradesh,India,0.233
8787,Thanjavur,Bihar,India,0.246
8788,Rohtak,Mizoram,India,0.178
8789,Hindupur,Rajasthan,India,0.482
8790,Bhagalpur,Punjab,India,0.066
8791,Kurnool,Chhattisgarh,India,0.201
8792,Kollam,Kerala,India,0.48
8793,Burhanpur,Uttar Pradesh,India,0.441
8794,Suryapet,Bihar,India,0.127
8795,Uluberia,Odisha,India,0.155
8796,Mirzapur,Andhra Pradesh,India,0.311
8797,Imphal,Uttarakhand,India,0.413
8798,Srinagar,Kerala,India,0.099
8799,Etawah,Tripura,India,0.393
8800,Nangloi Jat,Maharashtra,India,0.299
8801,Kumbakonam,Maharashtra,India,0.143
8802,Singrauli,Kerala,India,0.577
8803,Tinsukia,Sikkim,India,0.3
8804,Ghaziabad,Madhya Pradesh,India,0.432
8805,Kolhapur,Manipur,India,0.224
8806,Alappuzha,Madhya Pradesh,India,0.184
8807,Sambalpur,Karnataka,India,0.176
8808,Ghaziabad,Kerala,India,0.24
8809,Jamshedpur,Meghalaya,India,0.329
8810,Vadodara,Uttar Pradesh,India,0.45
8811,Srinagar,Maharashtra,India,0.103
8812,Ozhukarai,Mizoram,India,0.486
8813,Katihar,West Bengal,India,0.337
8814,Tadepalligudem,Himachal Pradesh,India,0.556
8815,Belgaum,Rajasthan,India,0.293
8816,Visakhapatnam,Assam,India,0.292
8817,Ozhukarai,Uttarakhand,India,0.472
8818,Sambalpur,Madhya Pradesh,India,0.391
8819,Jorhat,Uttar Pradesh,India,0.128
8820,Varanasi,Mizoram,India,0.073
8821,Nashik,Gujarat,India,0.222
8822,Gandhinagar,Meghalaya,India,0.311
8823,Burhanpur,Odisha,India,0.204
8824,Berhampore,Odisha,India,0.185
8825,Deoghar,Manipur,India,0.172
8826,Jabalpur,Karnataka,India,0.036
8827,Pune,Assam,India,0.408
8828,Bhiwandi,Bihar,India,0.624
8829,Nashik,Tripura,India,0.254
8830,Morbi,Uttarakhand,India,0.36
8831,Firozabad,Bihar,India,0.171
8832,Kamarhati,Uttar Pradesh,India,0.321
8833,Gurgaon,Bihar,India,0.228
8834,Thrissur,Telangana,India,0.065
8835,Amravati,Goa,India,0.255
8836,Mirzapur,West Bengal,India,0.466
8837,Imphal,Kerala,India,0.353
8838,Rohtak,Himachal Pradesh,India,0.209
8839,Jorhat,Assam,India,0.393
8840,Uluberia,Gujarat,India,0.378
8841,North Dumdum,Kerala,India,0.194
8842,Ozhukarai,Sikkim,India,0.204
8843,Tiruppur,Jharkhand,India,0.547
8844,Tadipatri,Arunachal Pradesh,India,0.161
8845,Kolhapur,Nagaland,India,0.308
8846,Varanasi,Mizoram,India,0.266
8847,Bhopal,Bihar,India,0.656
8848,Bhopal,Mizoram,India,0.425
8849,Solapur,Rajasthan,India,0.435
8850,Mathura,Himachal Pradesh,India,0.052
8851,Gopalpur,Mizoram,India,0.208
8852,Dibrugarh,Karnataka,India,0.239
8853,Dharmavaram,Goa,India,0.203
8854,Muzaffarpur,West Bengal,India,0.096
8855,Akola,Odisha,India,0.367
8856,Unnao,Gujarat,India,0.123
8857,Rajpur Sonarpur,Manipur,India,0.155
8858,Madhyamgram,Gujarat,India,0.165
8859,Yamunanagar,Chhattisgarh,India,0.167
8860,Jalgaon,Tamil Nadu,India,0.421
8861,Sasaram,West Bengal,India,0.139
8862,Dibrugarh,Sikkim,India,0.237
8863,Ballia,Nagaland,India,0.187
8864,Serampore,Maharashtra,India,0.131
8865,Amravati,Uttar Pradesh,India,0.501
8866,Jaunpur,Mizoram,India,0.221
8867,Nadiad,Punjab,India,0.301
8868,Allahabad,Odisha,India,0.336
8869,Dhanbad,Nagaland,India,0.231
8870,Bangalore,Assam,India,0.196
8871,Sambhal,Gujarat,India,0.108
8872,Ballia,Assam,India,0.571
8873,Nanded,Andhra Pradesh,India,0.32
8874,Phusro,Maharashtra,India,0.307
8875,Bhopal,Goa,India,0.102
8876,Latur,Sikkim,India,0.489
8877,Sambalpur,Odisha,India,0.261
8878,Farrukhabad,Karnataka,India,0.463
8879,Dehri,Chhattisgarh,India,0.122
8880,Ichalkaranji,Himachal Pradesh,India,0.327
8881,Erode,Telangana,India,0.09
8882,Kamarhati,Manipur,India,0.095
8883,Bhagalpur,Andhra Pradesh,India,0.139
8884,Naihati,Madhya Pradesh,India,0.048
8885,Patna,Manipur,India,0.1
8886,Tirunelveli,Sikkim,India,0.049
8887,Dewas,Kerala,India,0.339
8888,Allahabad,Uttarakhand,India,0.257
8889,Bardhaman,Sikkim,India,0.216
8890,Tirunelveli,Arunachal Pradesh,India,0.159
8891,Guna,Tripura,India,0.136
8892,Mahbubnagar,Goa,India,0.199
8893,Etawah,Andhra Pradesh,India,0.143
8894,Shahjahanpur,Sikkim,India,0.627
8895,Varanasi,Manipur,India,0.337
8896,Tiruchirappalli,West Bengal,India,0.239
8897,Guwahati,Tripura,India,0.552
8898,Haridwar,Uttar Pradesh,India,0.203
8899,Srinagar,Uttar Pradesh,India,0.172
8900,Shimoga,Tamil Nadu,India,0.692
8901,Jamnagar,Rajasthan,India,0.279
8902,Ludhiana,Maharashtra,India,0.429
8903,Kakinada,Madhya Pradesh,India,0.223
8904,Chittoor,Kerala,India,0.107
8905,Aurangabad,Madhya Pradesh,India,0.427
8906,Nangloi Jat,Chhattisgarh,India,0.559
8907,Indore,Telangana,India,0.162
8908,Silchar,Chhattisgarh,India,0.297
8909,Bareilly,Goa,India,0.198
8910,Nanded,Odisha,India,0.163
8911,Bahraich,Chhattisgarh,India,0.252
8912,Kadapa,Uttar Pradesh,India,0.163
8913,Korba,Arunachal Pradesh,India,0.625
8914,Vijayanagaram,Telangana,India,0.352
8915,Phagwara,Telangana,India,0.177
8916,Bhubaneswar,Karnataka,India,0.379
8917,Berhampore,Uttar Pradesh,India,0.303
8918,Kulti,Tamil Nadu,India,0.313
8919,Bhimavaram,Himachal Pradesh,India,0.27
8920,Ballia,Meghalaya,India,0.272
8921,Rajahmundry,Mizoram,India,0.27
8922,Sikar,Sikkim,India,0.221
8923,Erode,Bihar,India,0.087
8924,Howrah,Uttarakhand,India,0.201
8925,Amravati,Meghalaya,India,0.376
8926,Etawah,Nagaland,India,0.447
8927,Kozhikode,Uttar Pradesh,India,0.192
8928,Junagadh,Haryana,India,0.283
8929,Solapur,Rajasthan,India,0.324
8930,Meerut,Tripura,India,0.068
8931,Bharatpur,Meghalaya,India,0.454
8932,Bellary,Maharashtra,India,0.142
8933,Mirzapur,Gujarat,India,0.389
8934,Faridabad,Goa,India,0.224
8935,Jalgaon,West Bengal,India,0.418
8936,Panipat,Odisha,India,0.401
8937,Giridih,Uttarakhand,India,0.538
8938,Mangalore,Haryana,India,0.254
8939,Bhiwani,Punjab,India,0.543
8940,Delhi,Haryana,India,0.438
8941,Bareilly,Kerala,India,0.258
8942,Loni,Rajasthan,India,0.208
8943,Amroha,Uttar Pradesh,India,0.155
8944,Sasaram,Uttarakhand,India,0.262
8945,Tenali,Rajasthan,India,0.121
8946,Bhalswa Jahangir Pur,Kerala,India,0.098
8947,Dharmavaram,Tripura,India,0.197
8948,Amaravati,Arunachal Pradesh,India,0.382
8949,Rajkot,Himachal Pradesh,India,0.041
8950,Bokaro,Assam,India,0.5
8951,Karawal Nagar,Gujarat,India,0.203
8952,Sasaram,Haryana,India,0.1
8953,Durgapur,West Bengal,India,0.217
8954,Kulti,Bihar,India,0.329
8955,Amritsar,Mizoram,India,0.385
8956,Hajipur,Madhya Pradesh,India,0.654
8957,Agra,Telangana,India,0.113
8958,Haridwar,Rajasthan,India,0.312
8959,Warangal,Rajasthan,India,0.113
8960,Rewa,Jharkhand,India,0.629
8961,Sonipat,Tripura,India,0.148
8962,North Dumdum,Himachal Pradesh,India,0.308
8963,Muzaffarnagar,West Bengal,India,0.378
8964,Khandwa,Sikkim,India,0.432
8965,Secunderabad,Odisha,India,0.276
8966,Guntur,Jharkhand,India,0.27
8967,Raichur,Uttar Pradesh,India,0.279
8968,Munger,Tamil Nadu,India,0.334
8969,Udupi,Nagaland,India,0.46
8970,Anantapur,Haryana,India,0.311
8971,Mau,Nagaland,India,0.316
8972,Avadi,Punjab,India,0.24
8973,Jorhat,Meghalaya,India,0.366
8974,Korba,Jharkhand,India,0.468
8975,Amravati,Mizoram,India,0.352
8976,Allahabad,Odisha,India,0.332
8977,Raichur,Haryana,India,0.051
8978,Kottayam,Tamil Nadu,India,0.167
8979,Solapur,Jharkhand,India,0.143
8980,Korba,Gujarat,India,0.131
8981,Vellore,Arunachal Pradesh,India,0.558
8982,Thoothukudi,Himachal Pradesh,India,0.206
8983,Rajahmundry,Odisha,India,0.031
8984,Akola,Manipur,India,0.502
8985,Sonipat,Karnataka,India,0.471
8986,Kota,Uttar Pradesh,India,0.748
8987,Bareilly,Kerala,India,0.246
8988,Latur,Odisha,India,0.378
8989,Amaravati,Manipur,India,0.107
8990,Surat,Meghalaya,India,0.237
8991,Pimpri-Chinchwad,Tripura,India,0.338
8992,Siwan,Rajasthan,India,0.313
8993,Bareilly,Haryana,India,0.579
8994,Gopalpur,West Bengal,India,0.075
8995,Madhyamgram,Karnataka,India,0.35
8996,Hajipur,West Bengal,India,0.426
8997,Kumbakonam,Rajasthan,India,0.179
8998,Jammu,Assam,India,0.311
8999,Rampur,Arunachal Pradesh,India,0.172
9000,Pudukkottai,Uttarakhand,India,0.246
9001,Bhiwani,Meghalaya,India,0.194
9002,Bhavnagar,Mizoram,India,0.36
9003,Bhatpara,Nagaland,India,0.551
9004,Berhampur,Meghalaya,India,0.475
9005,Surendranagar Dudhrej,Nagaland,India,0.123
9006,Aurangabad,Tripura,India,0.555
9007,Mirzapur,Jharkhand,India,0.139
9008,Meerut,Rajasthan,India,0.253
9009,Karimnagar,Kerala,India,0.229
9010,Ozhukarai,Assam,India,0.583
9011,Bijapur,Haryana,India,0.085
9012,Singrauli,Mizoram,India,0.214
9013,Giridih,Kerala,India,0.201
9014,Pudukkottai,Chhattisgarh,India,0.052
9015,Danapur,Mizoram,India,0.463
9016,Loni,Haryana,India,0.345
9017,Bongaigaon,Haryana,India,0.348
9018,Indore,Himachal Pradesh,India,0.129
9019,Raiganj,Haryana,India,0.085
9020,Jaipur,Karnataka,India,0.049
9021,Giridih,Maharashtra,India,0.353
9022,Madurai,Meghalaya,India,0.274
9023,Haridwar,Himachal Pradesh,India,0.395
9024,Kharagpur,Telangana,India,0.237
9025,Dindigul,Assam,India,0.585
9026,Thane,Nagaland,India,0.133
9027,Kalyan-Dombivli,Kerala,India,0.406
9028,Tinsukia,Mizoram,India,0.278
9029,Katihar,Meghalaya,India,0.44
9030,Karawal Nagar,Kerala,India,0.201
9031,Vijayawada,Uttarakhand,India,0.214
9032,Guna,Gujarat,India,0.26
9033,Bharatpur,Haryana,India,0.151
9034,Shahjahanpur,Manipur,India,0.183
9035,Suryapet,Uttarakhand,India,0.298
9036,Lucknow,Sikkim,India,0.204
9037,Mathura,Odisha,India,0.48
9038,Eluru,West Bengal,India,0.155
9039,Silchar,Jharkhand,India,0.447
9040,Muzaffarpur,Tripura,India,0.451
9041,Jamalpur,Manipur,India,0.07
9042,Meerut,Punjab,India,0.25
9043,Singrauli,Karnataka,India,0.495
9044,Ballia,Jharkhand,India,0.401
9045,Delhi,Tamil Nadu,India,0.389
9046,Ratlam,Arunachal Pradesh,India,0.268
9047,Gudivada,Maharashtra,India,0.171
9048,Bhusawal,Arunachal Pradesh,India,0.462
9049,Begusarai,Tripura,India,0.497
9050,Ichalkaranji,West Bengal,India,0.248
9051,Proddatur,Kerala,India,0.03
9052,Unnao,Odisha,India,0.148
9053,Haldia,Assam,India,0.058
9054,Bhavnagar,Kerala,India,0.446
9055,Firozabad,Uttar Pradesh,India,0.242
9056,Tiruchirappalli,Nagaland,India,0.29
9057,Shimla,Bihar,India,0.178
9058,Bhimavaram,Andhra Pradesh,India,0.261
9059,Gorakhpur,Manipur,India,0.388
9060,Panchkula,Nagaland,India,0.239
9061,Tadepalligudem,Tripura,India,0.104
9062,Gandhidham,Assam,India,0.351
9063,Pune,Assam,India,0.468
9064,Uluberia,Uttar Pradesh,India,0.03
9065,Agra,Assam,India,0.136
9066,Burhanpur,Goa,India,0.039
9067,Asansol,Nagaland,India,0.079
9068,Tumkur,Nagaland,India,0.626
9069,Anantapur,Tamil Nadu,India,0.233
9070,Mango,Uttar Pradesh,India,0.154
9071,Coimbatore,Bihar,India,0.518
9072,Satara,Meghalaya,India,0.228
9073,Dharmavaram,Jharkhand,India,0.063
9074,Ranchi,Haryana,India,0.231
9075,Bidhannagar,Chhattisgarh,India,0.153
9076,Rohtak,Goa,India,0.076
9077,Ulhasnagar,Gujarat,India,0.219
9078,Khora ,Bihar,India,0.157
9079,Kolhapur,Andhra Pradesh,India,0.188
9080,Srinagar,West Bengal,India,0.297
9081,Dehradun,Arunachal Pradesh,India,0.054
9082,Pimpri-Chinchwad,Tripura,India,0.182
9083,Phagwara,Telangana,India,0.121
9084,Madurai,Goa,India,0.207
9085,Korba,Tripura,India,0.083
9086,Jalgaon,Manipur,India,0.487
9087,Bhiwandi,Sikkim,India,0.136
9088,Bhatpara,Odisha,India,0.035
9089,Shahjahanpur,Rajasthan,India,0.189
9090,Kozhikode,Meghalaya,India,0.272
9091,Warangal,Arunachal Pradesh,India,0.573
9092,Surendranagar Dudhrej,Himachal Pradesh,India,0.152
9093,Gaya,Sikkim,India,0.189
9094,Hyderabad,Bihar,India,0.21
9095,Rampur,West Bengal,India,0.244
9096,Bathinda,West Bengal,India,0.223
9097,Gaya,Himachal Pradesh,India,0.529
9098,Avadi,Rajasthan,India,0.301
9099,Hubli–Dharwad,Assam,India,0.404
9100,Gwalior,Odisha,India,0.379
9101,Hosur,Andhra Pradesh,India,0.285
9102,Sambhal,Sikkim,India,0.383
9103,Fatehpur,Madhya Pradesh,India,0.27
9104,Ahmednagar,West Bengal,India,0.269
9105,Sirsa,Sikkim,India,0.284
9106,Kottayam,Gujarat,India,0.345
9107,Vasai-Virar,Tamil Nadu,India,0.339
9108,Tadipatri,Himachal Pradesh,India,0.408
9109,Karawal Nagar,Uttarakhand,India,0.376
9110,Jamshedpur,Chhattisgarh,India,0.075
9111,Agartala,Andhra Pradesh,India,0.191
9112,Amaravati,Karnataka,India,0.378
9113,Panihati,Chhattisgarh,India,0.305
9114,Bally,Meghalaya,India,0.325
9115,Bhiwandi,Maharashtra,India,0.278
9116,Tiruvottiyur,Chhattisgarh,India,0.231
9117,Karawal Nagar,Telangana,India,0.258
9118,Katihar,Andhra Pradesh,India,0.194
9119,Agartala,Haryana,India,0.213
9120,Kollam,Arunachal Pradesh,India,0.026
9121,Bokaro,Gujarat,India,0.246
9122,Cuttack,Chhattisgarh,India,0.235
9123,Rewa,Jharkhand,India,0.157
9124,Panihati,Chhattisgarh,India,0.135
9125,Tumkur,Chhattisgarh,India,0.075
9126,Bongaigaon,Karnataka,India,0.22
9127,Guntur,Bihar,India,0.551
9128,Bhilwara,Chhattisgarh,India,0.525
9129,Saharsa,Himachal Pradesh,India,0.327
9130,Nashik,Manipur,India,0.183
9131,Kirari Suleman Nagar,Rajasthan,India,0.026
9132,Sangli-Miraj & Kupwad,Andhra Pradesh,India,0.218
9133,Udaipur,Manipur,India,0.359
9134,Kulti,Assam,India,0.212
9135,Jabalpur,West Bengal,India,0.312
9136,Kota,Tamil Nadu,India,0.439
9137,Madhyamgram,Madhya Pradesh,India,0.337
9138,Dibrugarh,Jharkhand,India,0.402
9139,Aligarh,Uttarakhand,India,0.113
9140,Cuttack,Jharkhand,India,0.339
9141,Suryapet,Maharashtra,India,0.197
9142,Panipat,Assam,India,0.109
9143,Jaipur,Rajasthan,India,0.11
9144,Parbhani,Nagaland,India,0.567
9145,Gudivada,Tamil Nadu,India,0.233
9146,Gulbarga,Chhattisgarh,India,0.182
9147,Chittoor,Goa,India,0.528
9148,Hyderabad,Uttarakhand,India,0.39
9149,Hospet,Karnataka,India,0.485
9150,Tirupati,Gujarat,India,0.755
9151,Jalandhar,Telangana,India,0.476
9152,Jamalpur,Uttarakhand,India,0.136
9153,Bhagalpur,Tripura,India,0.685
9154,Ahmedabad,Arunachal Pradesh,India,0.449
9155,Nangloi Jat,Haryana,India,0.303
9156,Faridabad,Madhya Pradesh,India,0.266
9157,Katihar,Karnataka,India,0.286
9158,Gudivada,Tamil Nadu,India,0.383
9159,Miryalaguda,Haryana,India,0.118
9160,Nashik,Uttar Pradesh,India,0.066
9161,Avadi,Odisha,India,0.622
9162,Kadapa,Arunachal Pradesh,India,0.35
9163,Jamalpur,Chhattisgarh,India,0.255
9164,Jalandhar,Madhya Pradesh,India,0.11
9165,Jalgaon,Sikkim,India,0.241
9166,Ramagundam,Telangana,India,0.046
9167,Faridabad,Telangana,India,0.084
9168,Fatehpur,Punjab,India,0.346
9169,Surendranagar Dudhrej,Assam,India,0.126
9170,Udupi,Meghalaya,India,0.432
9171,Patiala,Jharkhand,India,0.538
9172,Rourkela,Bihar,India,0.183
9173,Visakhapatnam,Madhya Pradesh,India,0.056
9174,Shimoga,Gujarat,India,0.206
9175,Burhanpur,Madhya Pradesh,India,0.269
9176,Ulhasnagar,Odisha,India,0.452
9177,Ghaziabad,Meghalaya,India,0.434
9178,Secunderabad,West Bengal,India,0.042
9179,Raebareli,Telangana,India,0.276
9180,Hajipur,West Bengal,India,0.284
9181,Ramagundam,Andhra Pradesh,India,0.215
9182,Satara,Uttar Pradesh,India,0.126
9183,Orai,Nagaland,India,0.245
9184,Lucknow,Manipur,India,0.242
9185,Sirsa,Manipur,India,0.114
9186,Korba,Tamil Nadu,India,0.569
9187,Gulbarga,Rajasthan,India,0.369
9188,Avadi,Uttar Pradesh,India,0.195
9189,Bhilai,Arunachal Pradesh,India,0.158
9190,Bhiwani,Uttarakhand,India,0.176
9191,Khandwa,Andhra Pradesh,India,0.133
9192,Kamarhati,Telangana,India,0.335
9193,Thane,Karnataka,India,0.384
9194,Salem,Madhya Pradesh,India,0.164
9195,Loni,Chhattisgarh,India,0.221
9196,Eluru,Meghalaya,India,0.057
9197,Hazaribagh,Tripura,India,0.031
9198,New Delhi,Madhya Pradesh,India,0.177
9199,Siwan,Sikkim,India,0.651
9200,Silchar,Meghalaya,India,0.152
9201,Solapur,Haryana,India,0.137
9202,Jamshedpur,Madhya Pradesh,India,0.315
9203,Korba,West Bengal,India,0.498
9204,Madanapalle,Punjab,India,0.188
9205,Gulbarga,Haryana,India,0.291
9206,Anantapur,Haryana,India,0.376
9207,Amroha,Gujarat,India,0.323
9208,Surat,Madhya Pradesh,India,0.172
9209,Dhule,Andhra Pradesh,India,0.122
9210,Chinsurah,Arunachal Pradesh,India,0.238
9211,Nizamabad,Kerala,India,0.129
9212,Tiruppur,Assam,India,0.402
9213,Imphal,Punjab,India,0.615
9214,Giridih,Odisha,India,0.504
9215,Jamalpur,Manipur,India,0.809
9216,Bhilai,Odisha,India,0.231
9217,Thanjavur,Punjab,India,0.283
9218,Medininagar,Punjab,India,0.223
9219,Panipat,Kerala,India,0.09
9220,Burhanpur,Andhra Pradesh,India,0.17
9221,Bijapur,Rajasthan,India,0.214
9222,Naihati,Rajasthan,India,0.38
9223,Vijayanagaram,Himachal Pradesh,India,0.457
9224,Machilipatnam,Punjab,India,0.186
9225,Thoothukudi,Arunachal Pradesh,India,0.432
9226,Jamnagar,Uttarakhand,India,0.236
9227,Gurgaon,Haryana,India,0.022
9228,Madurai,Sikkim,India,0.375
9229,Ambattur,Manipur,India,0.126
9230,Solapur,Chhattisgarh,India,0.595
9231,Agartala,Manipur,India,0.645
9232,Varanasi,Nagaland,India,0.574
9233,Rampur,Maharashtra,India,0.075
9234,Satna,Telangana,India,0.689
9235,Madhyamgram,Uttar Pradesh,India,0.424
9236,Bhavnagar,Maharashtra,India,0.214
9237,Bokaro,Arunachal Pradesh,India,0.2
9238,Amaravati,Uttarakhand,India,0.085
9239,Nangloi Jat,Nagaland,India,0.287
9240,Raebareli,Arunachal Pradesh,India,0.354
9241,Bidar,Telangana,India,0.256
9242,Imphal,Sikkim,India,0.151
9243,Gurgaon,Jharkhand,India,0.124
9244,Jorhat,Himachal Pradesh,India,0.121
9245,Vijayanagaram,Rajasthan,India,0.538
9246,Rampur,Andhra Pradesh,India,0.192
9247,Chinsurah,Chhattisgarh,India,0.483
9248,Ichalkaranji,Maharashtra,India,0.072
9249,Madanapalle,Odisha,India,0.548
9250,Nagercoil,Tripura,India,0.25
9251,Kavali,Madhya Pradesh,India,0.041
9252,Tezpur,Sikkim,India,0.624
9253,Gudivada,Gujarat,India,0.261
9254,Loni,Uttar Pradesh,India,0.384
9255,Ludhiana,Madhya Pradesh,India,0.125
9256,Madanapalle,Punjab,India,0.276
9257,Jehanabad,Assam,India,0.409
9258,Mahbubnagar,Tamil Nadu,India,0.152
9259,Siwan,Uttarakhand,India,0.051
9260,Bhatpara,Haryana,India,0.327
9261,Bidhannagar,Mizoram,India,0.208
9262,Shimla,Bihar,India,0.092
9263,Belgaum,Karnataka,India,0.143
9264,Ahmedabad,Telangana,India,0.262
9265,Karawal Nagar,Nagaland,India,0.468
9266,Mangalore,Assam,India,0.208
9267,Dehradun,Rajasthan,India,0.175
9268,Eluru,Andhra Pradesh,India,0.059
9269,Kolkata,Tamil Nadu,India,0.497
9270,Asansol,Meghalaya,India,0.126
9271,Siwan,Uttar Pradesh,India,0.302
9272,Darbhanga,Punjab,India,0.512
9273,Bongaigaon,Odisha,India,0.334
9274,Bikaner,Kerala,India,0.123
9275,Sambhal,Chhattisgarh,India,0.395
9276,Ambala,Jharkhand,India,0.335
9277,Bhubaneswar,Madhya Pradesh,India,0.317
9278,Panihati,Telangana,India,0.391
9279,Motihari,Punjab,India,0.181
9280,Chandigarh,Goa,India,0.126
9281,Hindupur,Odisha,India,0.188
9282,Chapra,Madhya Pradesh,India,0.189
9283,Navi Mumbai,West Bengal,India,0.244
9284,Mumbai,Haryana,India,0.428
9285,Bardhaman,Gujarat,India,0.364
9286,Gulbarga,Assam,India,0.233
9287,Bhiwani,Meghalaya,India,0.151
9288,Danapur,Bihar,India,0.198
9289,Sangli-Miraj & Kupwad,Odisha,India,0.113
9290,Dewas,Uttarakhand,India,0.24
9291,Ambala,Manipur,India,0.312
9292,Panihati,Telangana,India,0.215
9293,Darbhanga,Uttar Pradesh,India,0.126
9294,Gopalpur,Kerala,India,0.071
9295,Chittoor,Chhattisgarh,India,0.234
9296,Mysore,Bihar,India,0.103
9297,Jabalpur,Meghalaya,India,0.195
9298,Giridih,Assam,India,0.351
9299,Mathura,Uttarakhand,India,0.547
9300,Proddatur,Bihar,India,0.249
9301,Korba,Odisha,India,0.471
9302,Tirupati,Mizoram,India,0.064
9303,Nanded,Rajasthan,India,0.054
9304,Kolkata,Gujarat,India,0.083
9305,Sonipat,Assam,India,0.096
9306,Raurkela Industrial Township,Karnataka,India,0.056
9307,Munger,Karnataka,India,0.593
9308,Bathinda,Jharkhand,India,0.293
9309,Mangalore,Odisha,India,0.174
9310,Alappuzha,Uttarakhand,India,0.114
9311,Malda,Nagaland,India,0.103
9312,Nellore,Telangana,India,0.49
9313,Jehanabad,Gujarat,India,0.279
9314,Panipat,Karnataka,India,0.246
9315,Rajpur Sonarpur,West Bengal,India,0.073
9316,Bhusawal,Goa,India,0.377
9317,Gulbarga,Andhra Pradesh,India,0.427
9318,Baranagar,Gujarat,India,0.193
9319,Uluberia,Telangana,India,0.119
9320,Bulandshahr,Chhattisgarh,India,0.367
9321,Bhatpara,West Bengal,India,0.256
9322,Aligarh,Uttarakhand,India,0.236
9323,Jaunpur,Chhattisgarh,India,0.616
9324,Sri Ganganagar,West Bengal,India,0.322
9325,Nandyal,Andhra Pradesh,India,0.25
9326,Saharsa,Assam,India,0.32
9327,Mira-Bhayandar,Gujarat,India,0.085
9328,Ghaziabad,Telangana,India,0.259
9329,Bhagalpur,Uttarakhand,India,0.079
9330,Jalgaon,Jharkhand,India,0.277
9331,Tiruppur,Sikkim,India,0.494
9332,Bidhannagar,West Bengal,India,0.321
9333,Tirunelveli,Manipur,India,0.201
9334,Jalna,Mizoram,India,0.304
9335,Ujjain,Odisha,India,0.383
9336,Meerut,Madhya Pradesh,India,0.233
9337,Bettiah,Meghalaya,India,0.285
9338,Jaunpur,Uttar Pradesh,India,0.146
9339,Sambalpur,Jharkhand,India,0.291
9340,Tirunelveli,Madhya Pradesh,India,0.143
9341,Berhampur,Gujarat,India,0.111
9342,Deoghar,Uttar Pradesh,India,0.06
9343,Kottayam,West Bengal,India,0.415
9344,Davanagere,Tripura,India,0.309
9345,Vijayawada,Tripura,India,0.164
9346,Sonipat,Karnataka,India,0.199
9347,Guntakal,Goa,India,0.024
9348,Kavali,Madhya Pradesh,India,0.301
9349,Bally,Manipur,India,0.526
9350,Nizamabad,Manipur,India,0.364
9351,Bhimavaram,Mizoram,India,0.257
9352,Haridwar,Goa,India,0.343
9353,Alwar,Arunachal Pradesh,India,0.318
9354,Nellore,Andhra Pradesh,India,0.394
9355,Bokaro,Haryana,India,0.562
9356,Vellore,Himachal Pradesh,India,0.276
9357,Noida,Arunachal Pradesh,India,0.035
9358,Bahraich,Manipur,India,0.195
9359,Ajmer,Manipur,India,0.321
9360,Naihati,Tamil Nadu,India,0.347
9361,Jamnagar,Rajasthan,India,0.49
9362,Tirupati,Gujarat,India,0.387
9363,Secunderabad,Punjab,India,0.481
9364,Aurangabad,Punjab,India,0.427
9365,Gurgaon,Uttarakhand,India,0.094
9366,Bhimavaram,West Bengal,India,0.202
9367,Nadiad,Mizoram,India,0.145
9368,Avadi,Manipur,India,0.094
9369,Aligarh,Manipur,India,0.073
9370,Rewa,West Bengal,India,0.146
9371,Ahmednagar,Telangana,India,0.406
9372,Etawah,Bihar,India,0.53
9373,Deoghar,Rajasthan,India,0.191
9374,Aligarh,Rajasthan,India,0.257
9375,Thiruvananthapuram,Meghalaya,India,0.091
9376,Mangalore,Telangana,India,0.509
9377,Ulhasnagar,Goa,India,0.23
9378,Aligarh,Manipur,India,0.179
9379,Agra,Odisha,India,0.252
9380,Kishanganj,Karnataka,India,0.047
9381,Bijapur,Uttarakhand,India,0.413
9382,Panipat,Gujarat,India,0.415
9383,Bareilly,Sikkim,India,0.264
9384,Kalyan-Dombivli,Karnataka,India,0.365
