device_id,device_type,os,device_risk_score
412559,mobile,iOS,0.139
412560,mobile,Android,0.272
412561,web,Android,0.477
412562,mobile,Android,0.376
412563,mobile,iOS,0.304
412564,mobile,Android,0.286
412565,mobile,iOS,0.309
412566,mobile,Android,0.232
412567,mobile,iOS,0.336
412568,mobile,Android,0.031
412569,mobile,Android,0.035
412570,mobile,iOS,0.316
412571,mobile,Android,0.026
412572,mobile,iOS,0.207
412573,mobile,Android,0.044
412574,mobile,iOS,0.116
412575,mobile,iOS,0.406
412576,mobile,Android,0.123
412577,mobile,iOS,0.473
412578,web,Android,0.18
412579,mobile,Windows,0.171
412580,mobile,iOS,0.161
412581,mobile,Android,0.138
412582,mobile,iOS,0.264
412583,mobile,Android,0.4
412584,mobile,Windows,0.154
412585,mobile,Android,0.158
412586,mobile,iOS,0.419
412587,mobile,iOS,0.331
412588,web,iOS,0.498
412589,mobile,iOS,0.388
412590,mobile,Android,0.359
412591,mobile,iOS,0.226
412592,mobile,Android,0.445
412593,mobile,Android,0.537
412594,mobile,iOS,0.191
412595,mobile,Android,0.152
412596,mobile,Android,0.019
412597,mobile,iOS,0.302
412598,mobile,iOS,0.446
412599,mobile,Android,0.437
412600,web,iOS,0.552
412601,mobile,Android,0.265
412602,mobile,iOS,0.164
412603,mobile,Android,0.124
412604,mobile,Android,0.147
412605,mobile,Windows,0.078
412606,mobile,Android,0.184
412607,mobile,Android,0.192
412608,mobile,Android,0.267
412609,mobile,Android,0.317
412610,mobile,Android,0.574
412611,mobile,Android,0.203
412612,mobile,iOS,0.076
412613,mobile,Android,0.373
412614,mobile,Android,0.521
412615,mobile,Android,0.202
412616,mobile,Android,0.41
412617,web,Android,0.42
412618,mobile,Android,0.181
412619,mobile,Android,0.171
412620,mobile,Android,0.345
412621,mobile,Android,0.113
412622,mobile,Android,0.353
412623,mobile,iOS,0.656
412624,mobile,Android,0.49
412625,mobile,Android,0.311
412626,mobile,Android,0.448
412627,web,Android,0.323
412628,mobile,Android,0.109
412629,mobile,Android,0.446
412630,mobile,Android,0.18
412631,mobile,Windows,0.515
412632,mobile,iOS,0.284
412633,mobile,Android,0.161
412634,mobile,Android,0.201
412635,mobile,Android,0.218
412636,mobile,Android,0.547
412637,mobile,iOS,0.107
412638,mobile,Android,0.513
412639,mobile,Android,0.297
412640,mobile,iOS,0.098
412641,mobile,Android,0.183
412642,mobile,Android,0.388
412643,mobile,iOS,0.471
412644,mobile,iOS,0.446
412645,web,Android,0.277
412646,mobile,iOS,0.298
412647,web,Android,0.372
412648,mobile,Android,0.519
412649,mobile,iOS,0.304
412650,mobile,Android,0.052
412651,mobile,Android,0.488
412652,mobile,Android,0.255
412653,mobile,Android,0.047
412654,mobile,iOS,0.34
412655,mobile,Android,0.25
412656,web,Android,0.237
412657,mobile,Android,0.371
412658,mobile,Android,0.217
412659,mobile,Android,0.497
412660,mobile,iOS,0.125
412661,web,Android,0.322
412662,mobile,Android,0.246
412663,mobile,Android,0.266
412664,mobile,iOS,0.06
412665,mobile,Android,0.274
412666,mobile,Android,0.243
412667,mobile,Android,0.144
412668,mobile,Windows,0.287
412669,mobile,Android,0.15
412670,mobile,Android,0.446
412671,mobile,Android,0.273
412672,web,Android,0.138
412673,mobile,Android,0.057
412674,mobile,Android,0.094
412675,mobile,Android,0.247
412676,mobile,Windows,0.508
412677,mobile,Android,0.149
412678,mobile,Android,0.082
412679,mobile,Android,0.444
412680,mobile,Android,0.312
412681,mobile,Android,0.086
412682,mobile,Android,0.342
412683,mobile,Android,0.275
412684,mobile,Android,0.242
412685,web,Android,0.552
412686,mobile,Android,0.014
412687,mobile,Android,0.316
412688,mobile,iOS,0.267
412689,mobile,Android,0.207
412690,mobile,iOS,0.61
412691,mobile,Android,0.474
412692,mobile,iOS,0.698
412693,mobile,Android,0.591
412694,mobile,Android,0.22
412695,web,Android,0.363
412696,mobile,Android,0.172
412697,mobile,Android,0.494
412698,mobile,Android,0.149
412699,web,Android,0.567
412700,mobile,iOS,0.316
412701,mobile,Android,0.325
412702,mobile,Android,0.219
412703,mobile,iOS,0.552
412704,mobile,Android,0.305
412705,mobile,Android,0.515
412706,mobile,iOS,0.495
412707,mobile,Windows,0.13
412708,mobile,Android,0.301
412709,mobile,Android,0.182
412710,web,Android,0.243
412711,mobile,Android,0.331
412712,mobile,Android,0.433
412713,mobile,Android,0.11
412714,mobile,iOS,0.394
412715,mobile,Android,0.209
412716,mobile,Android,0.41
412717,web,iOS,0.371
412718,mobile,Android,0.245
412719,mobile,Android,0.062
412720,mobile,iOS,0.483
412721,mobile,Android,0.101
412722,mobile,Android,0.181
412723,mobile,Android,0.224
412724,mobile,iOS,0.214
412725,mobile,iOS,0.119
412726,mobile,Android,0.155
412727,mobile,Android,0.352
412728,mobile,Android,0.531
412729,mobile,Android,0.123
412730,mobile,Android,0.646
412731,mobile,Android,0.189
412732,mobile,iOS,0.249
412733,mobile,Android,0.855
412734,mobile,Android,0.174
412735,web,Android,0.475
412736,mobile,Android,0.128
412737,web,Android,0.136
412738,mobile,Windows,0.27
412739,mobile,Android,0.319
412740,mobile,Android,0.148
412741,mobile,Android,0.133
412742,mobile,iOS,0.484
412743,mobile,iOS,0.189
412744,mobile,iOS,0.22
412745,mobile,Android,0.235
412746,mobile,Android,0.023
412747,mobile,Android,0.366
412748,mobile,iOS,0.11
412749,mobile,Android,0.037
412750,web,Android,0.164
412751,mobile,Android,0.118
412752,web,iOS,0.166
412753,mobile,iOS,0.143
412754,mobile,Android,0.312
412755,mobile,Windows,0.12
412756,mobile,Android,0.394
412757,mobile,Android,0.237
412758,mobile,Android,0.391
412759,web,Android,0.239
412760,mobile,Android,0.213
412761,mobile,Android,0.178
412762,mobile,iOS,0.527
412763,mobile,Android,0.205
412764,mobile,Android,0.479
412765,mobile,Android,0.234
412766,mobile,Windows,0.218
412767,mobile,Android,0.317
412768,mobile,Android,0.507
412769,mobile,Android,0.203
412770,mobile,Android,0.427
412771,mobile,Android,0.434
412772,mobile,Android,0.104
412773,mobile,Android,0.419
412774,mobile,iOS,0.242
412775,mobile,Android,0.24
412776,mobile,Android,0.445
412777,mobile,Android,0.369
412778,mobile,Windows,0.204
412779,mobile,Android,0.347
412780,mobile,Android,0.078
412781,mobile,Android,0.539
412782,mobile,Android,0.225
412783,mobile,Android,0.259
412784,mobile,iOS,0.507
412785,mobile,Android,0.207
412786,mobile,Android,0.317
412787,mobile,Android,0.152
412788,mobile,Android,0.309
412789,mobile,Android,0.664
412790,mobile,Android,0.176
412791,mobile,iOS,0.571
412792,mobile,iOS,0.208
412793,mobile,Android,0.589
412794,mobile,Android,0.23
412795,mobile,Windows,0.346
412796,mobile,Android,0.452
412797,mobile,Android,0.158
412798,mobile,iOS,0.267
412799,mobile,Android,0.22
412800,mobile,Android,0.417
412801,mobile,Android,0.334
412802,mobile,iOS,0.75
412803,mobile,Android,0.319
412804,mobile,iOS,0.006
412805,mobile,iOS,0.62
412806,mobile,iOS,0.178
412807,web,Android,0.163
412808,mobile,Android,0.292
412809,mobile,Android,0.28
412810,mobile,Windows,0.533
412811,mobile,iOS,0.441
412812,mobile,iOS,0.107
412813,mobile,Android,0.192
412814,mobile,Android,0.149
412815,mobile,Android,0.451
412816,mobile,Android,0.69
412817,mobile,Android,0.555
412818,mobile,Android,0.433
412819,mobile,Android,0.705
412820,mobile,Android,0.219
412821,mobile,iOS,0.282
412822,mobile,Android,0.211
412823,mobile,Android,0.203
412824,mobile,Android,0.075
412825,mobile,Android,0.072
412826,mobile,Android,0.595
412827,mobile,Android,0.094
412828,mobile,Android,0.331
412829,mobile,Android,0.226
412830,mobile,Android,0.22
412831,mobile,Android,0.425
412832,mobile,Windows,0.695
412833,mobile,Android,0.279
412834,mobile,Android,0.31
412835,mobile,Android,0.377
412836,mobile,Android,0.046
412837,mobile,iOS,0.717
412838,mobile,Android,0.32
412839,mobile,Android,0.085
412840,mobile,Android,0.199
412841,mobile,Android,0.374
412842,mobile,Android,0.676
412843,mobile,Android,0.163
412844,mobile,Android,0.217
412845,mobile,Android,0.218
412846,mobile,Android,0.039
412847,web,Android,0.117
412848,mobile,Android,0.404
412849,mobile,Android,0.127
412850,web,iOS,0.259
412851,mobile,Android,0.508
412852,mobile,Android,0.064
412853,mobile,Android,0.387
412854,mobile,Windows,0.247
412855,mobile,Android,0.137
412856,mobile,Android,0.177
412857,mobile,Android,0.23
412858,mobile,Android,0.261
412859,mobile,Android,0.259
412860,mobile,iOS,0.441
412861,mobile,Android,0.551
412862,mobile,Android,0.145
412863,mobile,Android,0.183
412864,mobile,Android,0.349
412865,mobile,Android,0.745
412866,mobile,Android,0.177
412867,mobile,Android,0.232
412868,mobile,Android,0.401
412869,mobile,Android,0.142
412870,mobile,iOS,0.201
412871,web,Android,0.28
412872,mobile,Android,0.202
412873,mobile,Android,0.134
412874,mobile,Android,0.005
412875,mobile,Android,0.186
412876,mobile,Android,0.053
412877,mobile,Android,0.016
412878,mobile,Android,0.339
412879,mobile,Android,0.084
412880,mobile,Android,0.229
412881,mobile,Android,0.416
412882,mobile,Android,0.486
412883,mobile,Android,0.599
412884,web,Android,0.629
412885,mobile,Android,0.153
412886,mobile,Android,0.206
412887,mobile,Android,0.552
412888,mobile,iOS,0.555
412889,mobile,iOS,0.287
412890,mobile,Android,0.583
412891,mobile,Android,0.48
412892,mobile,Android,0.318
412893,mobile,Android,0.481
412894,mobile,Android,0.254
412895,mobile,Android,0.424
412896,mobile,Android,0.712
412897,mobile,Android,0.07
412898,mobile,iOS,0.234
412899,web,iOS,0.364
412900,mobile,Android,0.395
412901,mobile,iOS,0.479
412902,mobile,Android,0.301
412903,mobile,iOS,0.028
412904,mobile,Android,0.227
412905,mobile,iOS,0.306
412906,mobile,Android,0.283
412907,web,iOS,0.375
412908,mobile,Android,0.084
412909,mobile,Android,0.241
412910,mobile,iOS,0.134
412911,mobile,Android,0.304
412912,mobile,Android,0.361
412913,mobile,Android,0.504
412914,mobile,Android,0.342
412915,mobile,Android,0.107
412916,mobile,iOS,0.047
412917,mobile,iOS,0.252
412918,mobile,Android,0.012
412919,mobile,Android,0.352
412920,web,iOS,0.282
412921,mobile,iOS,0.216
412922,mobile,Windows,0.21
412923,web,Android,0.049
412924,mobile,Android,0.208
412925,mobile,Android,0.135
412926,mobile,Android,0.164
412927,web,Android,0.137
412928,mobile,Android,0.43
412929,mobile,Android,0.66
412930,mobile,Android,0.131
412931,mobile,Android,0.2
412932,mobile,Android,0.524
412933,mobile,Android,0.406
412934,mobile,Android,0.467
412935,web,Android,0.309
412936,mobile,Android,0.159
412937,mobile,Android,0.185
412938,mobile,Windows,0.064
412939,mobile,Android,0.292
412940,mobile,Android,0.074
412941,mobile,Android,0.036
412942,mobile,Android,0.608
412943,mobile,Android,0.232
412944,mobile,Android,0.127
412945,mobile,iOS,0.463
412946,mobile,Android,0.454
412947,mobile,Android,0.633
412948,mobile,Android,0.232
412949,web,Android,0.725
412950,mobile,Android,0.52
412951,mobile,iOS,0.15
412952,mobile,Windows,0.288
412953,mobile,iOS,0.419
412954,mobile,Android,0.273
412955,mobile,Android,0.481
412956,mobile,Android,0.537
412957,mobile,Android,0.354
412958,mobile,iOS,0.111
412959,mobile,iOS,0.081
412960,mobile,iOS,0.488
412961,mobile,Android,0.137
412962,mobile,Android,0.222
412963,mobile,Android,0.296
412964,mobile,Android,0.247
412965,mobile,iOS,0.546
412966,mobile,Android,0.379
412967,mobile,iOS,0.353
412968,mobile,Android,0.107
412969,mobile,Android,0.347
412970,mobile,Android,0.281
412971,mobile,Android,0.168
412972,web,Android,0.195
412973,mobile,Android,0.394
412974,mobile,iOS,0.118
412975,mobile,Android,0.463
412976,mobile,Android,0.171
412977,web,Android,0.031
412978,web,Android,0.429
412979,mobile,iOS,0.374
412980,web,Android,0.411
412981,mobile,Android,0.482
412982,mobile,Android,0.054
412983,mobile,Android,0.249
412984,mobile,Android,0.287
412985,mobile,iOS,0.046
412986,mobile,Android,0.069
412987,mobile,iOS,0.146
412988,mobile,iOS,0.068
412989,mobile,Android,0.495
412990,web,Android,0.192
412991,mobile,Android,0.454
412992,mobile,Android,0.178
412993,mobile,Android,0.274
412994,mobile,iOS,0.328
412995,mobile,Android,0.222
412996,mobile,Android,0.449
412997,mobile,Android,0.324
412998,mobile,Android,0.14
412999,mobile,Android,0.416
413000,mobile,Android,0.238
413001,mobile,Android,0.269
413002,mobile,Android,0.219
413003,mobile,Android,0.139
413004,mobile,Android,0.641
413005,mobile,iOS,0.272
413006,web,iOS,0.179
413007,mobile,iOS,0.058
413008,mobile,iOS,0.262
413009,web,Android,0.268
413010,mobile,Android,0.34
413011,mobile,Android,0.31
413012,mobile,Android,0.268
413013,web,Android,0.108
413014,mobile,Android,0.196
413015,mobile,Android,0.288
413016,mobile,Android,0.112
413017,mobile,Android,0.476
413018,mobile,Windows,0.313
413019,mobile,Windows,0.235
413020,mobile,Android,0.368
413021,mobile,Android,0.605
413022,mobile,Android,0.142
413023,mobile,iOS,0.362
413024,mobile,Android,0.253
413025,mobile,Android,0.356
413026,mobile,iOS,0.348
413027,mobile,Android,0.351
413028,mobile,Android,0.144
413029,mobile,Windows,0.682
413030,mobile,Android,0.386
413031,mobile,Windows,0.27
413032,mobile,Windows,0.149
413033,mobile,iOS,0.122
413034,mobile,Android,0.513
413035,mobile,Android,0.192
413036,mobile,Android,0.086
413037,mobile,Android,0.34
413038,mobile,Windows,0.314
413039,mobile,iOS,0.331
413040,mobile,iOS,0.093
413041,mobile,Android,0.294
413042,mobile,iOS,0.488
413043,mobile,Android,0.169
413044,mobile,Android,0.3
413045,web,Android,0.519
413046,mobile,Android,0.302
413047,mobile,iOS,0.382
413048,mobile,iOS,0.4
413049,mobile,iOS,0.28
413050,mobile,Android,0.433
413051,mobile,Android,0.145
413052,mobile,Android,0.135
413053,mobile,Android,0.049
413054,mobile,Android,0.357
413055,mobile,Android,0.1
413056,mobile,Android,0.315
413057,web,iOS,0.299
413058,mobile,iOS,0.424
413059,mobile,Android,0.356
413060,mobile,iOS,0.42
413061,mobile,iOS,0.275
413062,mobile,Android,0.277
413063,mobile,iOS,0.253
413064,mobile,Android,0.341
413065,mobile,iOS,0.251
413066,mobile,Android,0.184
413067,mobile,Android,0.101
413068,web,Android,0.084
413069,mobile,Android,0.566
413070,mobile,Android,0.046
413071,web,iOS,0.16
413072,mobile,Android,0.351
413073,mobile,Android,0.375
413074,mobile,Windows,0.157
413075,mobile,Android,0.308
413076,mobile,Android,0.264
413077,mobile,Android,0.618
413078,mobile,Android,0.082
413079,mobile,Android,0.46
413080,mobile,Android,0.356
413081,web,Android,0.099
413082,mobile,Android,0.3
413083,mobile,Android,0.28
413084,mobile,Android,0.538
413085,mobile,iOS,0.324
413086,mobile,Android,0.063
413087,web,Android,0.202
413088,mobile,Android,0.063
413089,mobile,Android,0.246
413090,mobile,Windows,0.34
413091,mobile,Android,0.275
413092,mobile,Android,0.447
413093,mobile,Android,0.217
413094,mobile,iOS,0.211
413095,mobile,Android,0.351
413096,mobile,Android,0.093
413097,mobile,iOS,0.566
413098,mobile,Android,0.285
413099,mobile,Windows,0.138
413100,mobile,Android,0.148
413101,mobile,iOS,0.495
413102,mobile,iOS,0.08
413103,mobile,Android,0.057
413104,mobile,Android,0.132
413105,mobile,Android,0.179
413106,mobile,Android,0.157
413107,web,Android,0.48
413108,mobile,iOS,0.394
413109,web,Android,0.389
413110,mobile,iOS,0.358
413111,web,Android,0.323
413112,mobile,iOS,0.088
413113,mobile,Android,0.1
413114,mobile,Android,0.134
413115,mobile,Android,0.196
413116,mobile,iOS,0.181
413117,mobile,iOS,0.059
413118,mobile,Android,0.419
413119,mobile,Android,0.061
413120,mobile,iOS,0.455
413121,mobile,Android,0.078
413122,mobile,iOS,0.208
413123,mobile,Android,0.096
413124,mobile,Android,0.503
413125,mobile,iOS,0.12
413126,mobile,Android,0.211
413127,mobile,Android,0.558
413128,mobile,Android,0.343
413129,mobile,Android,0.275
413130,mobile,Android,0.246
413131,web,Android,0.111
413132,mobile,Android,0.547
413133,mobile,Windows,0.162
413134,mobile,Android,0.316
413135,web,iOS,0.442
413136,mobile,Android,0.505
413137,mobile,Android,0.438
413138,mobile,Android,0.327
413139,mobile,Android,0.167
413140,mobile,Android,0.232
413141,mobile,iOS,0.469
413142,mobile,Android,0.258
413143,mobile,Android,0.276
413144,mobile,Android,0.054
413145,mobile,iOS,0.329
413146,mobile,Android,0.062
413147,mobile,Android,0.652
413148,mobile,Android,0.181
413149,mobile,Android,0.045
413150,mobile,Android,0.442
413151,mobile,Android,0.383
413152,mobile,Android,0.271
413153,mobile,Android,0.357
413154,mobile,Android,0.139
413155,mobile,iOS,0.153
413156,web,Android,0.055
413157,mobile,Android,0.216
413158,mobile,Android,0.179
413159,mobile,Android,0.612
413160,mobile,Android,0.271
413161,mobile,Android,0.405
413162,mobile,iOS,0.479
413163,mobile,iOS,0.601
413164,web,Android,0.221
413165,mobile,Android,0.101
413166,mobile,iOS,0.163
413167,mobile,Android,0.101
413168,mobile,Android,0.057
413169,mobile,Android,0.391
413170,mobile,Android,0.336
413171,mobile,iOS,0.312
413172,mobile,Android,0.25
413173,mobile,Android,0.107
413174,mobile,Android,0.253
413175,mobile,Android,0.427
413176,mobile,Android,0.527
413177,mobile,Android,0.321
413178,web,Android,0.45
413179,mobile,Android,0.03
413180,mobile,Android,0.123
413181,mobile,iOS,0.201
413182,mobile,iOS,0.063
413183,mobile,iOS,0.579
413184,mobile,Android,0.509
413185,mobile,Android,0.255
413186,mobile,Android,0.2
413187,mobile,Android,0.121
413188,mobile,Android,0.159
413189,mobile,Android,0.053
413190,mobile,Android,0.115
413191,mobile,Windows,0.541
413192,mobile,Android,0.337
413193,web,Android,0.363
413194,mobile,Android,0.035
413195,mobile,iOS,0.349
413196,mobile,Android,0.332
413197,mobile,Windows,0.157
413198,mobile,iOS,0.209
413199,mobile,Android,0.061
413200,mobile,Android,0.362
413201,mobile,Android,0.112
413202,web,Android,0.206
413203,mobile,Android,0.044
413204,mobile,Android,0.323
413205,mobile,Android,0.331
413206,mobile,Android,0.292
413207,mobile,iOS,0.187
413208,mobile,iOS,0.378
413209,web,Android,0.139
413210,mobile,Android,0.368
413211,mobile,Android,0.272
413212,mobile,Android,0.465
413213,web,Android,0.669
413214,mobile,Android,0.126
413215,mobile,Android,0.215
413216,web,Android,0.403
413217,mobile,Android,0.193
413218,mobile,Android,0.042
413219,mobile,Android,0.283
413220,mobile,iOS,0.155
413221,mobile,Android,0.141
413222,mobile,Android,0.265
413223,mobile,Android,0.332
413224,mobile,Android,0.116
413225,mobile,Android,0.501
413226,mobile,Android,0.08
413227,mobile,Android,0.261
413228,mobile,Android,0.288
413229,mobile,iOS,0.255
413230,mobile,Android,0.122
413231,mobile,Android,0.125
413232,mobile,Windows,0.065
413233,mobile,Android,0.216
413234,mobile,Android,0.241
413235,mobile,Android,0.2
413236,mobile,Android,0.074
413237,mobile,Android,0.33
413238,mobile,Android,0.146
413239,web,iOS,0.058
413240,mobile,Android,0.397
413241,mobile,iOS,0.232
413242,mobile,Android,0.127
413243,mobile,Android,0.435
413244,mobile,Android,0.171
413245,mobile,Android,0.071
413246,mobile,iOS,0.178
413247,mobile,Windows,0.144
413248,mobile,Android,0.101
413249,mobile,Android,0.236
413250,mobile,Android,0.297
413251,mobile,iOS,0.533
413252,mobile,Android,0.393
413253,mobile,iOS,0.375
413254,mobile,iOS,0.257
413255,mobile,Android,0.21
413256,mobile,Android,0.215
413257,web,iOS,0.255
413258,mobile,Android,0.163
413259,mobile,Android,0.188
413260,mobile,Android,0.107
413261,mobile,Android,0.305
413262,mobile,Android,0.195
413263,mobile,Android,0.291
413264,mobile,Android,0.41
413265,mobile,Android,0.564
413266,web,Android,0.217
413267,mobile,Android,0.363
413268,mobile,Android,0.512
413269,mobile,Android,0.185
413270,mobile,Android,0.284
413271,mobile,iOS,0.437
413272,mobile,Windows,0.155
413273,mobile,Android,0.239
413274,mobile,Android,0.122
413275,web,Android,0.505
413276,mobile,iOS,0.275
413277,mobile,Android,0.207
413278,mobile,Android,0.18
413279,mobile,Android,0.08
413280,mobile,Android,0.383
413281,mobile,iOS,0.382
413282,mobile,Android,0.414
413283,mobile,Android,0.234
413284,mobile,Android,0.217
413285,web,iOS,0.174
413286,mobile,Android,0.553
413287,mobile,Android,0.401
413288,web,Windows,0.072
413289,mobile,Android,0.159
413290,mobile,Android,0.158
413291,mobile,iOS,0.272
413292,mobile,Android,0.498
413293,mobile,Android,0.313
413294,mobile,Android,0.326
413295,mobile,Android,0.157
413296,mobile,Android,0.281
413297,mobile,Android,0.156
413298,mobile,Android,0.185
413299,mobile,Android,0.217
413300,web,Android,0.212
413301,web,Android,0.438
413302,mobile,Android,0.277
413303,mobile,Android,0.352
413304,mobile,Android,0.267
413305,mobile,iOS,0.159
413306,mobile,iOS,0.306
413307,mobile,Android,0.174
413308,mobile,Android,0.043
413309,web,Android,0.335
413310,mobile,Windows,0.291
413311,mobile,Android,0.453
413312,mobile,Windows,0.455
413313,mobile,Android,0.365
413314,mobile,Android,0.273
413315,mobile,Windows,0.47
413316,mobile,Android,0.33
413317,mobile,Android,0.277
413318,mobile,Android,0.143
413319,web,Android,0.58
413320,mobile,Android,0.039
413321,mobile,iOS,0.322
413322,mobile,iOS,0.21
413323,mobile,Windows,0.553
413324,mobile,iOS,0.331
413325,mobile,iOS,0.246
413326,mobile,iOS,0.203
413327,web,Android,0.345
413328,mobile,Android,0.291
413329,mobile,iOS,0.126
413330,mobile,iOS,0.558
413331,mobile,Android,0.102
413332,mobile,iOS,0.351
413333,web,Android,0.05
413334,mobile,iOS,0.448
413335,mobile,iOS,0.229
413336,mobile,iOS,0.239
413337,mobile,Android,0.384
413338,mobile,iOS,0.56
413339,mobile,iOS,0.163
413340,mobile,Android,0.039
413341,mobile,Android,0.139
413342,mobile,Android,0.403
413343,mobile,Android,0.011
413344,mobile,Windows,0.329
413345,mobile,iOS,0.255
413346,mobile,Android,0.172
413347,mobile,Android,0.282
413348,mobile,Android,0.39
413349,mobile,Android,0.163
413350,mobile,Windows,0.23
413351,mobile,Android,0.288
413352,mobile,Android,0.14
413353,mobile,Android,0.743
413354,mobile,Windows,0.667
413355,mobile,Android,0.377
413356,mobile,iOS,0.261
413357,mobile,Android,0.342
413358,mobile,Windows,0.175
413359,mobile,Android,0.065
413360,mobile,Android,0.64
413361,mobile,Android,0.233
413362,mobile,Android,0.295
413363,mobile,Android,0.095
413364,web,iOS,0.439
413365,mobile,Android,0.516
413366,mobile,Android,0.153
413367,mobile,iOS,0.412
413368,mobile,Android,0.276
413369,mobile,Windows,0.347
413370,mobile,Android,0.166
413371,mobile,Android,0.12
413372,mobile,Android,0.06
413373,mobile,iOS,0.199
413374,mobile,iOS,0.064
413375,mobile,Android,0.146
413376,mobile,Android,0.129
413377,mobile,Android,0.33
413378,mobile,iOS,0.279
413379,mobile,iOS,0.264
413380,web,Android,0.184
413381,mobile,Android,0.319
413382,mobile,iOS,0.425
413383,web,Android,0.117
413384,mobile,iOS,0.587
413385,mobile,Android,0.241
413386,web,Windows,0.086
413387,mobile,iOS,0.351
413388,mobile,Android,0.065
413389,web,Android,0.45
413390,mobile,Android,0.214
413391,mobile,Android,0.061
413392,mobile,Android,0.304
413393,mobile,Android,0.294
413394,mobile,Android,0.44
413395,web,Android,0.022
413396,web,Android,0.337
413397,mobile,Android,0.221
413398,mobile,Android,0.326
413399,mobile,Android,0.408
413400,mobile,Android,0.033
413401,mobile,Android,0.335
413402,mobile,Android,0.277
413403,mobile,iOS,0.274
413404,mobile,Android,0.218
413405,mobile,Android,0.566
413406,mobile,Windows,0.298
413407,mobile,Android,0.343
413408,mobile,Android,0.108
413409,mobile,iOS,0.428
413410,mobile,iOS,0.107
413411,mobile,iOS,0.224
413412,mobile,Android,0.413
413413,mobile,Android,0.317
413414,mobile,Android,0.364
413415,web,Android,0.483
413416,mobile,Windows,0.214
413417,mobile,Android,0.291
413418,mobile,iOS,0.16
413419,mobile,Android,0.137
413420,mobile,Android,0.058
413421,mobile,Android,0.054
413422,mobile,Android,0.306
413423,mobile,Android,0.691
413424,mobile,iOS,0.431
413425,mobile,Android,0.195
413426,mobile,Android,0.09
413427,mobile,Android,0.449
413428,web,Android,0.589
413429,mobile,iOS,0.09
413430,mobile,Android,0.245
413431,mobile,Android,0.356
413432,mobile,Android,0.153
413433,mobile,Android,0.202
413434,mobile,Android,0.112
413435,mobile,Android,0.199
413436,mobile,Android,0.262
413437,mobile,Android,0.328
413438,mobile,Android,0.52
413439,web,Android,0.143
413440,mobile,Android,0.072
413441,mobile,Android,0.161
413442,mobile,iOS,0.134
413443,mobile,Android,0.516
413444,mobile,Android,0.414
413445,mobile,Android,0.294
413446,mobile,Android,0.446
413447,mobile,Android,0.542
413448,mobile,iOS,0.114
413449,web,iOS,0.263
413450,mobile,Android,0.335
413451,mobile,iOS,0.298
413452,mobile,Android,0.216
413453,mobile,Android,0.205
413454,mobile,Android,0.26
413455,mobile,Android,0.58
413456,mobile,Android,0.439
413457,mobile,Android,0.123
413458,mobile,Android,0.161
413459,mobile,iOS,0.22
413460,mobile,Android,0.664
413461,mobile,Android,0.335
413462,mobile,Android,0.542
413463,mobile,iOS,0.258
413464,mobile,Android,0.357
413465,mobile,Android,0.27
413466,web,Android,0.515
413467,mobile,Android,0.45
413468,web,Android,0.311
413469,mobile,Android,0.301
413470,mobile,iOS,0.083
413471,mobile,Android,0.26
413472,mobile,Android,0.198
413473,mobile,iOS,0.063
413474,mobile,iOS,0.209
413475,mobile,iOS,0.645
413476,web,iOS,0.014
413477,mobile,Android,0.062
413478,mobile,Android,0.578
413479,mobile,Android,0.096
413480,mobile,Android,0.037
413481,mobile,Android,0.043
413482,mobile,Android,0.271
413483,mobile,Android,0.158
413484,mobile,Android,0.282
413485,mobile,Android,0.407
413486,mobile,Android,0.258
413487,mobile,Android,0.053
413488,mobile,Android,0.122
413489,mobile,Android,0.313
413490,mobile,Android,0.75
413491,mobile,Android,0.083
413492,mobile,iOS,0.382
413493,mobile,Android,0.137
413494,mobile,Android,0.216
413495,mobile,Android,0.303
413496,mobile,Android,0.431
413497,mobile,Android,0.322
413498,mobile,Android,0.428
413499,mobile,Android,0.023
413500,mobile,iOS,0.735
413501,mobile,Android,0.381
413502,mobile,Windows,0.064
413503,mobile,Android,0.519
413504,mobile,Android,0.363
413505,mobile,iOS,0.052
413506,mobile,Android,0.197
413507,mobile,iOS,0.244
413508,mobile,Android,0.106
413509,mobile,Windows,0.425
413510,mobile,Android,0.216
413511,web,Android,0.247
413512,mobile,Android,0.546
413513,mobile,Android,0.32
413514,mobile,iOS,0.322
413515,mobile,Android,0.427
413516,mobile,Android,0.1
413517,mobile,Android,0.184
413518,mobile,iOS,0.052
413519,mobile,Android,0.412
413520,mobile,Android,0.599
413521,mobile,Windows,0.072
413522,mobile,iOS,0.408
413523,mobile,Android,0.067
413524,mobile,Android,0.28
413525,mobile,Android,0.513
413526,mobile,Android,0.027
413527,mobile,Android,0.268
413528,mobile,iOS,0.287
413529,mobile,Android,0.163
413530,mobile,Android,0.346
413531,mobile,Android,0.394
413532,mobile,iOS,0.067
413533,mobile,Android,0.51
413534,mobile,Android,0.305
413535,mobile,Android,0.438
413536,mobile,Android,0.239
413537,mobile,iOS,0.108
413538,mobile,Android,0.366
413539,mobile,Android,0.352
413540,mobile,Android,0.328
413541,mobile,Android,0.289
413542,mobile,iOS,0.263
413543,mobile,Android,0.167
413544,web,Windows,0.018
413545,mobile,Android,0.346
413546,mobile,Android,0.504
413547,mobile,Android,0.459
413548,mobile,Android,0.262
413549,mobile,Windows,0.212
413550,mobile,Android,0.599
