user_id,age,account_age_days,kyc_status,risk_profile
485916,51,2039,verified,low
485917,49,98,verified,low
485918,31,1049,verified,low
485919,34,746,pending,low
485920,47,921,verified,low
485921,42,994,verified,low
485922,33,298,verified,low
485923,30,201,verified,low
485924,32,249,verified,medium
485925,45,1618,verified,low
485926,20,891,verified,low
485927,55,2302,verified,medium
485928,54,1405,verified,high
485929,22,1159,verified,low
485930,41,62,verified,high
485931,38,556,verified,medium
485932,56,111,verified,medium
485933,22,1505,verified,low
485934,63,607,verified,low
485935,58,1935,verified,low
485936,39,2484,verified,low
485937,37,1426,verified,low
485938,31,902,verified,medium
485939,31,1135,pending,low
485940,32,930,verified,low
485941,25,766,verified,low
485942,18,1558,verified,low
485943,59,1864,verified,low
485944,57,1323,pending,low
485945,69,251,verified,low
485946,67,813,verified,low
485947,51,804,verified,medium
485948,59,59,verified,low
485949,32,1740,verified,low
485950,59,1479,verified,low
485951,32,1385,verified,medium
485952,19,734,verified,low
485953,59,2193,verified,low
485954,42,1490,verified,low
485955,53,2142,verified,medium
485956,52,954,verified,low
485957,63,1655,verified,low
485958,32,1921,verified,low
485959,69,197,verified,low
485960,54,1045,verified,low
485961,20,67,verified,low
485962,32,2215,verified,medium
485963,54,1666,verified,low
485964,47,805,verified,low
485965,40,1334,verified,low
485966,39,1895,verified,medium
485967,68,1970,verified,low
485968,54,831,verified,low
485969,37,1272,verified,medium
485970,46,1529,pending,low
485971,41,2359,verified,low
485972,27,2055,verified,low
485973,44,823,verified,low
485974,53,1510,verified,low
485975,36,272,verified,low
485976,27,2268,verified,low
485977,31,1217,verified,low
485978,40,160,verified,low
485979,60,184,pending,low
485980,65,1730,verified,low
485981,67,1809,verified,low
485982,26,1916,verified,low
485983,53,2074,verified,high
485984,26,1990,verified,low
485985,36,2027,verified,high
485986,66,649,verified,low
485987,43,985,verified,low
485988,53,1052,verified,low
485989,51,493,verified,low
485990,31,1726,verified,medium
485991,21,601,verified,low
485992,19,874,verified,low
485993,46,1286,pending,low
485994,49,2076,verified,low
485995,42,2088,verified,low
485996,29,2030,verified,low
485997,57,332,verified,low
485998,62,907,verified,low
485999,65,1903,verified,low
486000,49,1396,verified,low
486001,57,780,verified,low
486002,43,807,verified,low
486003,27,1983,verified,medium
486004,24,1174,verified,low
486005,57,2091,verified,low
486006,42,2088,pending,low
486007,56,1232,verified,low
486008,38,922,verified,medium
486009,65,1284,verified,high
486010,63,2056,verified,low
486011,26,2013,verified,low
486012,49,667,verified,low
486013,37,876,verified,low
486014,49,766,verified,low
486015,68,2289,verified,low
486016,42,1281,pending,low
486017,58,315,pending,low
486018,23,195,verified,low
486019,56,1182,verified,low
486020,26,578,verified,medium
486021,58,1338,verified,high
486022,57,296,pending,low
486023,55,1634,verified,low
486024,19,1220,verified,low
486025,69,2474,verified,medium
486026,55,431,verified,low
486027,57,1514,verified,low
486028,34,1683,verified,medium
486029,19,662,verified,low
486030,69,1048,verified,low
486031,48,86,verified,medium
486032,52,1366,verified,low
486033,22,2498,verified,low
486034,34,2422,verified,low
486035,26,1444,pending,low
486036,69,698,verified,high
486037,56,910,pending,medium
486038,37,1108,verified,low
486039,63,110,verified,low
486040,44,644,pending,low
486041,48,1897,verified,low
486042,48,903,verified,low
486043,26,2135,verified,medium
486044,24,1786,verified,medium
486045,32,1004,verified,low
486046,49,1693,verified,low
486047,54,2008,verified,medium
486048,56,2017,pending,medium
486049,62,2179,verified,low
486050,52,1562,verified,high
486051,39,264,verified,low
486052,19,1251,verified,high
486053,27,1901,pending,medium
486054,47,768,verified,low
486055,22,429,verified,medium
486056,42,950,verified,low
486057,27,104,pending,low
486058,52,2140,verified,low
486059,30,168,verified,low
486060,58,1000,verified,low
486061,21,1329,verified,low
486062,65,702,verified,low
486063,34,1281,verified,low
486064,47,1643,pending,low
486065,47,768,verified,low
486066,59,668,verified,low
486067,34,995,verified,low
486068,61,2058,verified,low
486069,53,1278,verified,low
486070,61,2083,verified,medium
486071,45,1197,verified,low
486072,64,1888,pending,low
486073,25,498,verified,low
486074,26,1879,verified,low
486075,37,1579,pending,low
486076,45,629,verified,medium
486077,47,338,verified,medium
486078,25,1870,verified,low
486079,27,2342,pending,low
486080,37,440,verified,medium
486081,58,1811,verified,low
486082,44,1354,verified,low
486083,42,2217,verified,medium
486084,43,1266,verified,low
486085,43,751,verified,low
486086,45,41,verified,low
486087,36,2122,verified,low
486088,18,43,verified,low
486089,65,1015,verified,low
486090,35,330,verified,low
486091,68,1775,verified,low
486092,46,315,verified,medium
486093,34,2430,verified,low
486094,51,1138,verified,low
486095,43,1367,verified,medium
486096,54,2128,verified,low
486097,52,717,verified,low
486098,32,1675,verified,low
486099,32,1438,pending,low
486100,43,516,verified,medium
486101,32,1630,verified,low
486102,38,1145,verified,low
486103,54,1269,verified,low
486104,59,1211,verified,low
486105,64,2031,verified,low
486106,65,291,verified,low
486107,29,151,pending,high
486108,55,53,pending,low
486109,30,880,verified,medium
486110,26,1329,verified,medium
486111,21,1520,verified,low
486112,55,2258,verified,low
486113,37,1912,verified,low
486114,68,1775,verified,medium
486115,27,437,verified,low
486116,53,143,verified,low
486117,54,1945,verified,low
486118,51,1843,verified,low
486119,33,1086,verified,low
486120,43,854,verified,medium
486121,44,1492,verified,low
486122,34,2156,verified,low
486123,35,2418,verified,low
486124,27,660,verified,low
486125,41,2243,pending,medium
486126,55,1801,verified,low
486127,18,1790,verified,low
486128,49,1198,verified,low
486129,63,160,verified,low
486130,28,168,verified,low
486131,21,2390,verified,low
486132,39,270,verified,low
486133,43,1029,pending,low
486134,37,1253,verified,medium
486135,51,1309,verified,low
486136,23,2321,verified,low
486137,28,1970,verified,medium
486138,35,912,verified,low
486139,19,989,pending,low
486140,31,930,verified,medium
486141,44,143,verified,low
486142,64,773,verified,low
486143,41,2458,verified,low
486144,69,1212,verified,low
486145,42,868,verified,low
486146,55,2402,verified,low
486147,44,1298,verified,low
486148,40,1446,verified,medium
486149,34,1286,verified,low
486150,64,574,verified,low
486151,44,2060,verified,low
486152,63,972,verified,medium
486153,46,963,verified,low
486154,35,1530,verified,low
486155,45,1059,verified,low
486156,19,1199,verified,low
486157,61,2430,verified,low
486158,29,685,verified,medium
486159,59,969,verified,low
486160,44,1403,verified,low
486161,33,443,verified,low
486162,22,629,verified,low
486163,34,946,verified,medium
486164,43,2145,verified,low
486165,32,1878,verified,low
486166,49,2278,verified,low
486167,49,2043,verified,low
486168,44,1001,verified,low
486169,33,1212,verified,low
486170,53,710,verified,low
486171,23,1128,verified,high
486172,39,453,verified,low
486173,29,1305,verified,low
486174,32,1624,verified,low
486175,40,1312,verified,low
486176,51,1389,verified,low
486177,45,1083,verified,low
486178,44,254,verified,high
486179,39,177,verified,low
486180,44,1288,verified,medium
486181,56,538,pending,medium
486182,53,768,verified,low
486183,24,1912,verified,medium
486184,49,2106,verified,medium
486185,50,1395,verified,medium
486186,39,122,verified,low
486187,27,2095,verified,low
486188,61,823,verified,medium
486189,58,2040,verified,medium
486190,61,1337,verified,low
486191,57,1998,pending,low
486192,46,795,verified,low
486193,20,2038,verified,high
486194,29,73,verified,medium
486195,61,166,verified,low
486196,51,1068,verified,low
486197,30,1978,verified,low
486198,34,235,verified,low
486199,31,1225,verified,low
486200,67,1965,verified,medium
486201,63,1106,verified,low
486202,54,1508,verified,low
486203,53,517,verified,medium
486204,29,1723,verified,low
486205,18,2247,verified,low
486206,41,1092,verified,low
486207,30,1027,verified,low
486208,29,1159,verified,medium
486209,67,1464,verified,low
486210,54,932,verified,low
486211,52,518,verified,low
486212,30,71,verified,low
486213,23,285,verified,low
486214,31,944,verified,high
486215,58,1987,verified,high
486216,47,169,verified,low
486217,62,787,verified,low
486218,32,97,verified,low
486219,49,1167,verified,low
486220,23,801,verified,low
486221,54,233,verified,low
486222,48,76,verified,low
486223,43,2131,verified,medium
486224,29,1446,pending,low
486225,58,1671,verified,medium
486226,59,1584,verified,medium
486227,62,1199,verified,low
486228,44,365,pending,low
486229,65,890,verified,medium
486230,35,323,pending,low
486231,32,1411,verified,medium
486232,27,1700,verified,medium
486233,68,192,verified,low
486234,69,1641,verified,high
486235,22,879,verified,low
486236,18,1203,verified,medium
486237,43,1405,verified,low
486238,56,244,verified,medium
486239,36,1343,verified,low
486240,52,1959,verified,low
486241,62,1310,verified,low
486242,37,1980,verified,low
486243,48,2325,verified,medium
486244,54,532,verified,low
486245,65,1926,verified,low
486246,58,2309,verified,medium
486247,33,1802,verified,low
486248,42,1886,verified,medium
486249,28,1282,verified,low
486250,63,1309,verified,low
486251,56,981,verified,medium
486252,43,348,verified,low
486253,30,795,verified,low
486254,27,2209,verified,low
486255,59,2229,verified,low
486256,59,940,verified,medium
486257,62,1642,verified,low
486258,51,2158,verified,low
486259,21,1619,verified,low
486260,52,835,verified,low
486261,65,1361,verified,medium
486262,63,1588,verified,low
486263,39,542,verified,medium
486264,47,1238,pending,low
486265,33,1758,pending,low
486266,57,1369,verified,high
486267,41,574,verified,medium
486268,37,2132,verified,low
486269,30,1285,verified,low
486270,36,2037,verified,low
486271,26,484,verified,low
486272,61,160,verified,low
486273,68,2052,verified,low
486274,20,884,verified,low
486275,31,2316,verified,low
486276,41,2469,verified,low
486277,21,2105,verified,low
486278,33,2328,verified,low
486279,55,783,pending,medium
486280,38,506,verified,low
486281,55,1830,verified,low
486282,69,1084,verified,low
486283,37,2241,verified,low
486284,33,665,verified,low
486285,42,962,verified,low
486286,64,2027,verified,high
486287,56,1345,verified,low
486288,22,646,verified,low
486289,22,101,verified,low
486290,57,2014,verified,medium
486291,66,1341,verified,low
486292,50,2025,verified,low
486293,49,904,verified,low
486294,40,1008,verified,low
486295,38,2291,verified,low
486296,51,2355,verified,low
486297,36,1015,verified,low
486298,44,635,verified,low
486299,19,485,verified,low
486300,44,2192,verified,low
486301,28,1033,verified,low
486302,34,1696,verified,medium
486303,34,1076,verified,low
486304,43,261,verified,low
486305,47,1623,verified,low
486306,58,1148,verified,medium
486307,60,2308,verified,low
486308,36,1027,verified,medium
486309,68,2339,verified,low
486310,65,1100,verified,low
486311,68,2264,verified,low
486312,34,1305,verified,low
486313,68,1917,verified,medium
486314,67,2084,verified,low
486315,67,351,verified,medium
486316,20,1752,verified,low
486317,45,170,verified,low
486318,18,1867,verified,low
486319,50,1789,verified,low
486320,35,1060,verified,medium
486321,49,1364,verified,low
486322,58,1955,verified,low
486323,62,2231,verified,low
486324,55,1235,verified,low
486325,68,244,verified,low
486326,55,1738,verified,low
486327,36,1144,verified,medium
486328,57,1942,verified,high
486329,21,2292,verified,low
486330,20,524,verified,low
486331,69,2370,pending,medium
486332,56,1381,verified,low
486333,18,1753,verified,low
486334,30,2488,verified,medium
486335,40,175,verified,medium
486336,45,835,verified,low
486337,22,717,verified,medium
486338,52,1305,verified,low
486339,19,968,verified,low
486340,49,479,verified,low
486341,27,41,verified,low
486342,41,1356,verified,low
486343,39,2170,verified,medium
486344,31,1559,verified,low
486345,28,1244,pending,high
486346,48,76,verified,low
486347,61,1098,verified,low
486348,33,2151,verified,low
486349,58,665,verified,low
486350,18,1128,verified,low
486351,49,2244,verified,low
486352,31,381,verified,low
486353,60,2471,verified,low
486354,67,1978,verified,low
486355,32,2095,verified,medium
486356,29,1210,verified,low
486357,56,1770,verified,low
486358,39,547,verified,high
486359,21,1684,verified,low
486360,43,131,verified,low
486361,47,1672,verified,low
486362,20,2422,verified,low
486363,37,2098,pending,low
486364,29,1822,verified,medium
486365,18,2311,verified,medium
486366,19,1586,verified,medium
486367,18,1153,verified,low
486368,42,47,verified,low
486369,18,2494,verified,medium
486370,50,560,verified,low
486371,40,700,verified,low
486372,56,2398,verified,medium
486373,43,50,verified,low
486374,43,1914,verified,low
486375,40,2386,verified,medium
486376,18,959,verified,low
486377,61,1282,verified,medium
486378,33,1417,verified,low
486379,36,734,verified,low
486380,65,1860,verified,medium
486381,47,1271,verified,low
486382,67,1323,verified,low
486383,22,2397,verified,low
486384,20,2213,verified,low
486385,34,2281,verified,low
486386,68,1805,verified,medium
486387,58,2472,pending,low
486388,56,2354,verified,low
486389,29,2015,verified,low
486390,32,135,verified,low
486391,58,219,verified,high
486392,34,2167,verified,medium
486393,55,2215,verified,medium
486394,63,2306,verified,low
486395,63,968,verified,low
486396,21,2267,verified,low
486397,33,1366,verified,medium
486398,36,1704,verified,low
486399,58,1441,verified,low
486400,62,1051,verified,low
486401,64,438,verified,low
486402,53,1471,verified,low
486403,46,1224,verified,low
486404,42,1099,pending,low
486405,22,498,verified,low
486406,45,59,verified,medium
486407,51,2156,verified,low
486408,46,2245,verified,low
486409,45,141,verified,medium
486410,25,2379,verified,low
486411,37,247,verified,low
486412,46,2057,verified,medium
486413,38,1315,verified,medium
486414,63,1522,verified,low
486415,48,1300,verified,low
486416,19,2481,verified,low
486417,55,779,verified,low
486418,34,1710,pending,high
486419,37,2209,verified,low
486420,28,1223,pending,low
486421,61,1177,verified,low
486422,65,140,verified,low
486423,46,622,verified,low
486424,27,1986,verified,low
486425,21,2462,verified,low
486426,34,1842,pending,low
486427,33,1990,verified,low
486428,23,1578,verified,low
486429,59,2177,pending,high
486430,19,1420,pending,low
486431,21,1548,verified,medium
486432,30,1927,verified,low
486433,57,264,verified,low
486434,63,377,verified,low
486435,61,2091,verified,low
486436,45,1056,verified,low
486437,50,247,verified,low
486438,33,2387,verified,low
486439,39,87,verified,high
486440,42,2476,verified,low
486441,27,1164,verified,low
486442,52,1582,verified,medium
486443,31,1706,verified,medium
486444,18,2142,verified,low
486445,50,371,verified,medium
486446,22,1369,verified,medium
486447,60,1520,pending,low
486448,54,1291,pending,medium
486449,31,2237,verified,medium
486450,32,2227,pending,low
486451,18,560,verified,low
486452,26,250,verified,low
486453,31,1564,verified,low
486454,39,1075,verified,low
486455,37,2047,verified,low
486456,28,2243,verified,low
486457,58,1578,verified,medium
486458,47,919,verified,low
486459,61,1650,verified,low
486460,68,1985,verified,low
486461,51,2429,verified,low
486462,28,111,verified,medium
486463,56,2098,verified,low
486464,52,424,verified,low
486465,27,2240,verified,medium
486466,30,1634,verified,low
486467,23,1983,verified,medium
486468,46,2481,verified,medium
486469,32,2227,verified,medium
486470,34,1348,verified,medium
486471,20,2139,verified,low
486472,46,1004,verified,low
486473,31,1603,verified,low
486474,26,2406,verified,medium
486475,67,1748,verified,medium
486476,56,496,verified,medium
486477,60,1972,verified,medium
486478,35,1380,verified,low
486479,44,2231,pending,low
486480,54,1929,verified,medium
486481,67,2278,pending,low
486482,37,918,verified,high
486483,69,1868,verified,low
486484,62,2131,verified,low
486485,37,1420,pending,high
486486,69,1779,verified,low
486487,65,1400,pending,high
486488,37,2033,pending,low
486489,37,2121,verified,low
486490,37,89,verified,low
486491,18,1867,pending,high
486492,55,1544,verified,low
486493,34,658,verified,low
486494,40,492,pending,low
486495,45,887,verified,medium
486496,53,1739,verified,low
486497,44,2078,verified,low
486498,21,1850,verified,medium
486499,31,1730,verified,medium
486500,45,794,verified,low
486501,38,519,verified,low
486502,60,288,pending,low
486503,65,1194,verified,medium
486504,32,183,verified,low
486505,24,631,verified,medium
486506,37,2112,verified,low
486507,27,911,pending,low
486508,43,2193,verified,low
486509,47,69,verified,low
486510,18,1636,verified,low
486511,35,1538,verified,low
486512,67,396,verified,low
486513,62,1048,verified,low
486514,34,495,verified,low
486515,53,690,verified,low
486516,64,180,verified,low
486517,41,1385,verified,medium
486518,54,1082,verified,low
486519,34,2096,verified,low
486520,51,501,pending,low
486521,18,880,verified,medium
486522,61,1438,verified,low
486523,33,2278,verified,low
486524,64,1670,verified,low
486525,29,199,verified,low
486526,34,1770,verified,medium
486527,51,1192,verified,low
486528,38,438,verified,low
486529,38,1794,verified,low
486530,54,2069,verified,medium
486531,63,2488,verified,low
486532,41,874,verified,low
486533,54,2297,pending,medium
486534,27,417,verified,medium
486535,54,1890,verified,low
486536,40,125,verified,low
486537,67,714,verified,low
486538,40,1728,verified,low
486539,30,2382,verified,low
486540,66,602,pending,high
486541,67,1653,verified,high
486542,18,1689,verified,low
486543,39,1973,verified,low
486544,19,2387,verified,low
486545,36,1254,verified,low
486546,67,624,verified,low
486547,63,1741,pending,low
486548,68,1251,pending,high
486549,51,2428,verified,low
486550,53,811,verified,medium
486551,60,2148,verified,low
486552,49,663,verified,low
486553,37,1823,verified,low
486554,57,146,verified,low
486555,44,1898,verified,low
486556,35,351,verified,high
486557,34,1409,verified,medium
486558,57,374,verified,low
486559,22,1875,verified,low
486560,30,1885,verified,low
486561,29,237,verified,low
486562,53,2451,verified,low
486563,42,2098,verified,low
486564,52,2208,verified,low
486565,18,1108,verified,low
486566,56,975,verified,medium
486567,21,734,verified,medium
486568,42,310,pending,low
486569,48,789,verified,low
486570,66,1666,verified,low
486571,50,1678,verified,low
486572,42,1129,verified,low
486573,18,95,verified,medium
486574,39,2080,verified,low
486575,42,1979,verified,high
486576,44,1403,verified,low
486577,55,1700,verified,medium
486578,43,933,verified,high
486579,24,1719,verified,low
486580,51,2245,pending,low
486581,60,1377,verified,low
486582,50,1529,verified,low
486583,31,139,verified,low
486584,62,1580,verified,low
486585,22,1385,verified,low
486586,56,1783,verified,low
486587,22,658,verified,medium
486588,42,289,verified,low
486589,54,1669,verified,medium
486590,33,1771,verified,low
486591,31,1073,verified,high
486592,23,1793,verified,low
486593,61,407,verified,high
486594,54,1957,verified,low
486595,68,1712,verified,low
486596,43,1038,verified,medium
486597,20,2287,verified,low
486598,24,1858,pending,medium
486599,53,1632,verified,medium
486600,20,767,verified,high
486601,50,1866,verified,medium
486602,45,954,pending,low
486603,41,1084,verified,high
486604,69,1175,verified,medium
486605,65,2179,verified,low
486606,60,1450,verified,low
486607,66,692,verified,medium
486608,42,270,verified,medium
486609,61,88,verified,low
486610,48,1580,verified,low
486611,37,1222,verified,low
486612,24,382,verified,low
486613,33,855,verified,low
486614,19,1806,verified,low
486615,30,1197,verified,low
486616,47,1510,verified,low
486617,25,191,pending,low
486618,64,1886,verified,medium
486619,25,662,verified,medium
486620,46,475,verified,low
486621,30,544,verified,medium
486622,35,466,pending,low
486623,30,1606,verified,low
486624,63,2414,verified,low
486625,33,1893,verified,medium
486626,62,545,verified,low
486627,42,933,verified,low
486628,55,203,verified,low
486629,24,2312,verified,low
486630,25,572,verified,low
486631,55,1121,verified,low
486632,36,564,verified,low
486633,53,421,verified,low
486634,26,991,verified,low
486635,54,811,verified,low
486636,55,2409,verified,low
486637,39,1456,verified,low
486638,51,993,verified,medium
486639,68,794,verified,low
486640,58,496,verified,low
486641,51,2190,verified,low
486642,44,2057,pending,low
486643,19,1704,pending,low
486644,66,521,verified,low
486645,64,233,verified,low
486646,30,2076,verified,medium
486647,41,970,verified,medium
486648,51,2445,verified,low
486649,34,1239,verified,low
486650,57,2345,verified,low
486651,51,2398,verified,low
486652,40,2081,verified,low
486653,46,1756,verified,low
486654,48,978,verified,low
486655,62,2217,verified,low
486656,32,250,verified,medium
486657,55,610,verified,low
486658,41,1948,verified,low
486659,47,726,verified,low
486660,25,180,pending,low
486661,62,789,verified,medium
486662,56,1356,verified,medium
486663,61,1510,verified,low
486664,64,277,verified,medium
486665,69,54,verified,low
486666,35,1286,verified,low
486667,32,1223,verified,low
486668,51,530,verified,low
486669,40,227,verified,low
486670,52,1870,verified,high
486671,69,1529,verified,low
486672,33,1886,verified,low
486673,49,949,verified,medium
486674,48,285,verified,low
486675,35,1121,verified,low
486676,24,2047,verified,medium
486677,44,2106,pending,low
486678,26,1681,verified,low
486679,65,696,verified,medium
486680,64,2025,verified,medium
486681,39,627,verified,medium
486682,57,2255,verified,low
486683,68,1235,verified,high
486684,18,213,verified,low
486685,60,846,verified,low
486686,57,1490,verified,low
486687,24,2072,verified,low
486688,35,615,verified,low
486689,44,1933,verified,low
486690,35,683,verified,low
486691,40,843,verified,medium
486692,43,1238,verified,medium
486693,58,790,verified,low
486694,27,2288,pending,medium
486695,28,1104,verified,low
486696,51,107,verified,low
486697,52,1529,verified,low
486698,65,2291,verified,low
486699,43,2150,verified,medium
486700,62,702,verified,medium
486701,58,620,verified,low
486702,56,1703,verified,low
486703,35,1020,pending,low
486704,22,330,verified,low
486705,46,280,pending,low
486706,37,1577,verified,medium
486707,18,2127,pending,low
486708,57,1764,verified,low
486709,61,2447,verified,high
486710,55,2453,verified,low
486711,43,918,verified,low
486712,65,2431,verified,medium
486713,42,1559,verified,low
486714,42,768,verified,low
486715,23,812,verified,low
486716,28,2407,verified,low
486717,31,1158,verified,low
486718,54,1200,verified,low
486719,44,1185,verified,medium
486720,24,284,verified,low
486721,36,143,verified,low
486722,35,1667,verified,low
486723,18,478,verified,low
486724,37,479,verified,low
486725,20,1738,verified,low
486726,56,1278,verified,high
486727,35,656,verified,low
486728,29,1435,verified,low
486729,55,2028,verified,low
486730,62,896,verified,low
486731,64,2247,pending,medium
486732,23,808,verified,low
486733,44,168,verified,low
486734,46,409,verified,medium
486735,40,1636,verified,low
486736,40,1940,verified,low
486737,57,64,verified,high
486738,30,2263,verified,low
486739,26,373,verified,low
486740,28,2479,verified,low
486741,58,2383,pending,medium
486742,42,2066,verified,medium
486743,49,1192,verified,low
486744,53,374,verified,low
486745,62,1523,verified,low
486746,48,2316,verified,low
486747,50,2362,pending,low
486748,27,812,verified,low
486749,67,315,verified,low
486750,65,1873,verified,low
486751,44,677,verified,low
486752,38,459,verified,low
486753,62,573,verified,medium
486754,46,88,verified,low
486755,36,599,verified,low
486756,58,1986,verified,low
486757,58,1372,verified,low
486758,38,831,verified,low
486759,27,1601,verified,medium
486760,20,188,verified,low
486761,59,910,verified,low
486762,21,1878,verified,low
486763,40,144,verified,low
486764,32,1175,verified,low
486765,50,2079,verified,low
486766,31,335,verified,low
486767,58,365,verified,medium
486768,60,2048,verified,low
486769,23,1561,verified,low
486770,56,1618,verified,low
486771,49,2021,verified,low
486772,69,1035,verified,low
486773,61,1941,verified,low
486774,54,1630,verified,low
486775,39,1974,verified,low
486776,65,978,verified,low
486777,39,1175,verified,low
486778,30,735,verified,low
486779,50,1666,verified,medium
486780,26,911,verified,medium
486781,42,1776,verified,low
486782,63,2028,verified,low
486783,63,844,verified,low
486784,45,391,verified,low
486785,65,2328,verified,low
486786,19,81,verified,medium
486787,46,2129,verified,low
486788,23,722,verified,low
486789,41,1931,verified,low
486790,19,732,verified,low
486791,65,1751,verified,low
486792,51,1331,pending,low
486793,69,1648,verified,medium
486794,64,146,verified,low
486795,50,758,verified,medium
486796,53,496,verified,medium
486797,63,1523,verified,medium
486798,28,76,verified,medium
486799,54,1399,verified,low
486800,53,1505,verified,low
486801,28,2401,verified,low
486802,33,1712,verified,low
486803,19,152,verified,medium
486804,58,312,verified,low
486805,43,1223,verified,low
486806,42,524,verified,low
486807,20,1718,verified,low
486808,37,2389,verified,low
486809,28,2327,verified,low
486810,68,2328,verified,low
486811,55,133,verified,low
486812,58,1342,verified,low
486813,24,1735,verified,medium
486814,68,1941,verified,medium
486815,28,1684,pending,low
486816,61,320,verified,low
486817,40,1252,verified,medium
486818,49,2158,pending,low
486819,18,1265,verified,medium
486820,28,1667,verified,low
486821,48,41,verified,medium
486822,69,1022,verified,medium
486823,68,1409,verified,low
486824,44,1855,verified,low
486825,21,1800,verified,low
486826,61,1137,verified,low
486827,61,137,verified,low
486828,19,920,verified,low
486829,54,1022,verified,low
486830,35,2260,verified,low
486831,43,2035,verified,low
486832,25,628,pending,medium
486833,66,2243,verified,low
486834,30,980,verified,low
486835,54,1313,verified,low
486836,41,1099,verified,medium
486837,21,696,verified,low
486838,28,1573,verified,low
486839,40,2042,verified,low
486840,49,1330,verified,medium
486841,41,1566,verified,low
486842,49,737,verified,low
486843,34,1572,verified,medium
486844,51,2434,verified,medium
486845,45,1060,verified,low
486846,53,871,verified,low
486847,63,1576,verified,low
486848,35,2499,verified,high
486849,20,310,verified,low
486850,27,445,verified,medium
486851,24,789,verified,low
486852,52,627,verified,medium
486853,63,2404,verified,low
486854,27,1135,verified,high
486855,66,1312,verified,low
486856,19,533,verified,low
486857,62,1549,verified,medium
486858,35,277,verified,low
486859,40,1877,verified,low
486860,63,2350,verified,low
486861,36,2487,verified,medium
486862,43,267,verified,low
486863,40,1700,verified,low
486864,65,424,verified,low
486865,28,842,verified,low
486866,62,1891,verified,medium
486867,41,41,verified,low
486868,22,2250,verified,low
486869,32,992,verified,low
486870,39,2105,verified,medium
486871,23,1474,verified,low
486872,51,1850,verified,low
486873,36,1359,verified,low
486874,21,1838,verified,low
486875,30,2248,verified,low
486876,18,131,verified,medium
486877,36,82,verified,low
486878,35,1245,verified,low
486879,43,2278,verified,low
486880,21,2385,verified,low
486881,22,783,pending,low
486882,53,1269,verified,low
486883,56,1815,verified,low
486884,53,62,verified,medium
486885,69,1998,verified,medium
486886,66,2410,verified,medium
486887,48,831,verified,low
486888,69,1731,verified,low
486889,47,494,verified,low
486890,45,1713,pending,low
486891,26,1102,verified,medium
486892,40,1916,verified,low
486893,50,2353,pending,low
486894,40,900,verified,low
486895,38,1661,verified,medium
486896,47,1854,verified,medium
486897,63,1671,verified,low
486898,25,2189,pending,low
486899,56,1443,verified,low
486900,68,56,verified,medium
486901,34,1602,verified,low
486902,41,1729,verified,medium
486903,61,893,verified,low
486904,69,2186,verified,low
486905,32,1783,verified,low
486906,31,178,verified,medium
486907,65,1578,verified,low
486908,43,2352,verified,low
486909,33,2085,verified,low
486910,31,2165,verified,low
486911,64,918,verified,low
486912,52,843,verified,low
486913,63,134,verified,low
486914,56,1562,verified,low
486915,46,138,verified,low
486916,48,1507,verified,low
486917,31,298,verified,low
486918,35,139,verified,low
486919,26,2068,verified,low
486920,21,324,verified,low
486921,57,1947,verified,high
486922,62,397,verified,low
486923,29,2448,pending,medium
486924,42,226,verified,low
486925,31,2342,verified,low
486926,20,1842,verified,low
486927,44,1549,verified,medium
486928,49,1134,pending,medium
486929,44,1929,pending,low
486930,45,2272,verified,low
486931,69,103,verified,low
486932,61,2190,verified,low
486933,49,135,verified,medium
486934,36,800,verified,medium
486935,58,457,verified,low
486936,32,1699,verified,low
486937,46,1845,verified,medium
486938,30,1574,verified,medium
486939,65,2301,verified,low
486940,41,1023,pending,low
486941,20,1101,verified,medium
486942,69,282,verified,low
486943,27,346,verified,low
486944,63,1190,verified,low
486945,32,2333,verified,low
486946,57,1260,verified,low
486947,57,2178,verified,low
486948,59,784,verified,low
486949,44,99,verified,low
486950,66,1252,verified,low
486951,59,132,verified,low
486952,43,1122,verified,low
486953,48,476,verified,low
486954,58,454,verified,low
486955,57,1910,verified,low
486956,32,459,verified,low
486957,37,2097,verified,low
486958,21,283,verified,low
486959,46,501,verified,low
486960,25,154,verified,low
486961,57,2027,verified,low
486962,58,2179,verified,medium
486963,31,1682,verified,low
486964,23,919,verified,low
486965,49,957,verified,low
486966,56,204,verified,low
486967,54,1947,verified,low
486968,20,318,verified,low
486969,43,959,verified,medium
486970,29,908,verified,medium
486971,61,1261,verified,medium
486972,55,1327,verified,low
486973,45,559,pending,low
486974,38,1682,verified,medium
486975,63,648,verified,low
486976,28,1980,verified,low
486977,47,409,verified,low
486978,59,541,verified,low
486979,65,2201,pending,low
486980,59,312,verified,medium
486981,62,1190,verified,low
486982,18,1013,verified,low
486983,59,874,verified,low
486984,60,650,verified,low
486985,28,1995,verified,low
486986,33,2054,verified,low
486987,57,1932,verified,medium
486988,39,1115,verified,low
486989,55,1640,verified,low
486990,60,2032,verified,low
486991,24,1274,pending,low
486992,20,443,verified,low
486993,31,368,verified,low
486994,45,889,pending,low
486995,41,786,verified,low
486996,29,1167,verified,low
486997,46,1818,verified,low
486998,26,2446,verified,low
486999,66,2059,verified,low
487000,51,2212,verified,low
487001,39,864,verified,low
487002,30,2383,verified,medium
487003,63,210,verified,low
